x,y,R,G,B,Value,Domain
1393,799,91,200,98,1.88,48
1394,799,91,200,98,1.88,48
1395,799,96,201,96,1.88,48
1396,799,96,201,96,1.88,48
1397,799,96,201,96,1.88,48
1398,799,96,201,96,1.88,48
1459,799,96,201,96,1.88,48
1460,799,96,201,96,1.88,48
1461,799,96,201,96,1.88,48
1462,799,96,201,96,1.88,48
821,800,98,202,95,1.88,49
822,800,98,202,95,1.88,49
823,800,98,202,95,1.88,49
824,800,98,202,95,1.88,49
825,800,98,202,95,1.88,49
826,800,98,202,95,1.88,49
827,800,98,202,95,1.88,49
828,800,98,202,95,1.88,49
829,800,98,202,95,1.88,49
830,800,98,202,95,1.88,49
831,800,98,202,95,1.88,49
832,800,98,202,95,1.88,49
833,800,98,202,95,1.88,49
834,800,98,202,95,1.88,49
835,800,98,202,95,1.88,49
836,800,98,202,95,1.88,49
837,800,98,202,95,1.88,49
838,800,98,202,95,1.88,49
839,800,98,202,95,1.88,49
840,800,98,202,95,1.88,49
841,800,98,202,95,1.88,49
842,800,98,202,95,1.88,49
843,800,98,202,95,1.88,49
844,800,98,202,95,1.88,49
845,800,98,202,95,1.88,49
846,800,98,202,95,1.88,49
847,800,96,201,96,1.88,49
848,800,96,201,96,1.88,49
849,800,96,201,96,1.88,49
850,800,96,201,96,1.88,49
851,800,96,201,96,1.88,49
852,800,96,201,96,1.88,49
853,800,96,201,96,1.88,49
854,800,96,201,96,1.88,49
855,800,96,201,96,1.88,49
856,800,94,201,97,1.88,49
857,800,94,201,97,1.88,49
858,800,94,201,97,1.88,49
859,800,91,200,98,1.88,49
860,800,91,200,98,1.88,49
861,800,91,200,98,1.88,49
862,800,91,200,98,1.88,49
863,800,91,200,98,1.88,49
864,800,91,200,98,1.88,49
865,800,91,200,98,1.88,49
891,800,94,201,97,1.88,45
892,800,94,201,97,1.88,45
893,800,94,201,97,1.88,45
894,800,96,201,96,1.88,45
895,800,96,201,96,1.88,45
896,800,96,201,96,1.88,45
897,800,96,201,96,1.88,45
961,800,91,200,98,1.88,45
962,800,91,200,98,1.88,45
963,800,91,200,98,1.88,45
964,800,91,200,98,1.88,45
1044,800,91,200,98,1.88,47
1045,800,91,200,98,1.88,47
1046,800,91,200,98,1.88,47
1047,800,91,200,98,1.88,47
1048,800,98,202,95,1.88,47
1049,800,98,202,95,1.88,47
1050,800,98,202,95,1.88,47
1070,800,98,202,95,1.88,47
1071,800,98,202,95,1.88,47
1072,800,98,202,95,1.88,47
1073,800,94,201,97,1.88,47
1074,800,94,201,97,1.88,47
1075,800,94,201,97,1.88,47
1249,800,91,200,98,1.88,46
1250,800,91,200,98,1.88,46
1251,800,91,200,98,1.88,46
1319,800,94,201,97,1.88,46
1320,800,94,201,97,1.88,46
1321,800,94,201,97,1.88,46
1386,800,96,201,96,1.88,48
1387,800,96,201,96,1.88,48
1388,800,96,201,96,1.88,48
1463,800,91,200,98,1.88,48
1464,800,91,200,98,1.88,48
1465,800,91,200,98,1.88,48
821,801,98,202,95,1.88,49
822,801,98,202,95,1.88,49
823,801,98,202,95,1.88,49
824,801,98,202,95,1.88,49
825,801,98,202,95,1.88,49
826,801,98,202,95,1.88,49
827,801,98,202,95,1.88,49
828,801,98,202,95,1.88,49
829,801,98,202,95,1.88,49
830,801,98,202,95,1.88,49
831,801,98,202,95,1.88,49
832,801,98,202,95,1.88,49
833,801,98,202,95,1.88,49
834,801,98,202,95,1.88,49
835,801,98,202,95,1.88,49
836,801,98,202,95,1.88,49
837,801,98,202,95,1.88,49
838,801,98,202,95,1.88,49
839,801,98,202,95,1.88,49
840,801,98,202,95,1.88,49
841,801,98,202,95,1.88,49
842,801,98,202,95,1.88,49
843,801,98,202,95,1.88,49
844,801,98,202,95,1.88,49
845,801,98,202,95,1.88,49
846,801,98,202,95,1.88,49
847,801,96,201,96,1.88,49
848,801,96,201,96,1.88,49
849,801,96,201,96,1.88,49
850,801,96,201,96,1.88,49
851,801,96,201,96,1.88,49
852,801,96,201,96,1.88,49
853,801,96,201,96,1.88,49
854,801,96,201,96,1.88,49
855,801,96,201,96,1.88,49
856,801,94,201,97,1.88,49
857,801,94,201,97,1.88,49
858,801,94,201,97,1.88,49
859,801,91,200,98,1.88,49
860,801,91,200,98,1.88,49
861,801,91,200,98,1.88,49
862,801,91,200,98,1.88,49
863,801,91,200,98,1.88,49
864,801,91,200,98,1.88,49
865,801,91,200,98,1.88,49
891,801,94,201,97,1.88,45
892,801,94,201,97,1.88,45
893,801,94,201,97,1.88,45
894,801,96,201,96,1.88,45
895,801,96,201,96,1.88,45
896,801,96,201,96,1.88,45
897,801,96,201,96,1.88,45
961,801,91,200,98,1.88,45
962,801,91,200,98,1.88,45
963,801,91,200,98,1.88,45
964,801,91,200,98,1.88,45
1044,801,91,200,98,1.88,47
1045,801,91,200,98,1.88,47
1046,801,91,200,98,1.88,47
1047,801,91,200,98,1.88,47
1048,801,98,202,95,1.88,47
1049,801,98,202,95,1.88,47
1050,801,98,202,95,1.88,47
1070,801,98,202,95,1.88,47
1071,801,98,202,95,1.88,47
1072,801,98,202,95,1.88,47
1073,801,94,201,97,1.88,47
1074,801,94,201,97,1.88,47
1075,801,94,201,97,1.88,47
1249,801,91,200,98,1.88,46
1250,801,91,200,98,1.88,46
1251,801,91,200,98,1.88,46
1319,801,94,201,97,1.88,46
1320,801,94,201,97,1.88,46
1321,801,94,201,97,1.88,46
1386,801,96,201,96,1.88,48
1387,801,96,201,96,1.88,48
1388,801,96,201,96,1.88,48
1463,801,91,200,98,1.88,48
1464,801,91,200,98,1.88,48
1465,801,91,200,98,1.88,48
821,802,98,202,95,1.88,49
822,802,98,202,95,1.88,49
823,802,98,202,95,1.88,49
824,802,98,202,95,1.88,49
825,802,98,202,95,1.88,49
826,802,98,202,95,1.88,49
827,802,98,202,95,1.88,49
828,802,98,202,95,1.88,49
829,802,98,202,95,1.88,49
830,802,98,202,95,1.88,49
831,802,98,202,95,1.88,49
832,802,98,202,95,1.88,49
833,802,98,202,95,1.88,49
834,802,98,202,95,1.88,49
835,802,98,202,95,1.88,49
836,802,98,202,95,1.88,49
837,802,98,202,95,1.88,49
838,802,98,202,95,1.88,49
839,802,98,202,95,1.88,49
840,802,98,202,95,1.88,49
841,802,98,202,95,1.88,49
842,802,98,202,95,1.88,49
843,802,98,202,95,1.88,49
844,802,98,202,95,1.88,49
845,802,98,202,95,1.88,49
846,802,98,202,95,1.88,49
847,802,96,201,96,1.88,49
848,802,96,201,96,1.88,49
849,802,96,201,96,1.88,49
850,802,96,201,96,1.88,49
851,802,96,201,96,1.88,49
852,802,96,201,96,1.88,49
853,802,96,201,96,1.88,49
854,802,96,201,96,1.88,49
855,802,96,201,96,1.88,49
856,802,94,201,97,1.88,49
857,802,94,201,97,1.88,49
858,802,94,201,97,1.88,49
859,802,91,200,98,1.88,49
860,802,91,200,98,1.88,49
861,802,91,200,98,1.88,49
862,802,91,200,98,1.88,49
863,802,91,200,98,1.88,49
864,802,91,200,98,1.88,49
865,802,91,200,98,1.88,49
891,802,94,201,97,1.88,45
892,802,94,201,97,1.88,45
893,802,94,201,97,1.88,45
894,802,96,201,96,1.88,45
895,802,96,201,96,1.88,45
896,802,96,201,96,1.88,45
897,802,96,201,96,1.88,45
961,802,91,200,98,1.88,45
962,802,91,200,98,1.88,45
963,802,91,200,98,1.88,45
964,802,91,200,98,1.88,45
1044,802,91,200,98,1.88,47
1045,802,91,200,98,1.88,47
1046,802,91,200,98,1.88,47
1047,802,91,200,98,1.88,47
1048,802,98,202,95,1.88,47
1049,802,98,202,95,1.88,47
1050,802,98,202,95,1.88,47
1070,802,98,202,95,1.88,47
1071,802,98,202,95,1.88,47
1072,802,98,202,95,1.88,47
1073,802,94,201,97,1.88,47
1074,802,94,201,97,1.88,47
1075,802,94,201,97,1.88,47
1249,802,91,200,98,1.88,46
1250,802,91,200,98,1.88,46
1251,802,91,200,98,1.88,46
1319,802,94,201,97,1.88,46
1320,802,94,201,97,1.88,46
1321,802,94,201,97,1.88,46
1386,802,96,201,96,1.88,48
1387,802,96,201,96,1.88,48
1388,802,96,201,96,1.88,48
1463,802,91,200,98,1.88,48
1464,802,91,200,98,1.88,48
1465,802,91,200,98,1.88,48
709,803,94,201,97,1.88,44
710,803,94,201,97,1.88,44
711,803,94,201,97,1.88,44
712,803,94,201,97,1.88,44
856,803,98,202,95,1.88,49
857,803,98,202,95,1.88,49
858,803,98,202,95,1.88,49
859,803,96,201,96,1.88,49
860,803,96,201,96,1.88,49
861,803,96,201,96,1.88,49
862,803,96,201,96,1.88,49
863,803,96,201,96,1.88,49
864,803,96,201,96,1.88,49
865,803,96,201,96,1.88,49
866,803,94,201,97,1.88,49
867,803,94,201,97,1.88,49
868,803,94,201,97,1.88,49
869,803,91,200,98,1.88,49
870,803,91,200,98,1.88,49
871,803,91,200,98,1.88,49
888,803,91,200,98,1.88,45
889,803,91,200,98,1.88,45
890,803,91,200,98,1.88,45
891,803,94,201,97,1.88,45
892,803,94,201,97,1.88,45
893,803,94,201,97,1.88,45
894,803,96,201,96,1.88,45
895,803,96,201,96,1.88,45
896,803,96,201,96,1.88,45
897,803,96,201,96,1.88,45
961,803,96,201,96,1.88,45
962,803,96,201,96,1.88,45
963,803,96,201,96,1.88,45
964,803,96,201,96,1.88,45
1044,803,94,201,97,1.88,47
1045,803,94,201,97,1.88,47
1046,803,94,201,97,1.88,47
1047,803,94,201,97,1.88,47
1048,803,98,202,95,1.88,47
1049,803,98,202,95,1.88,47
1050,803,98,202,95,1.88,47
1073,803,98,202,95,1.88,47
1074,803,98,202,95,1.88,47
1075,803,98,202,95,1.88,47
1076,803,91,200,98,1.88,47
1077,803,91,200,98,1.88,47
1078,803,91,200,98,1.88,47
1079,803,91,200,98,1.88,47
1316,803,98,202,95,1.88,46
1317,803,98,202,95,1.88,46
1318,803,98,202,95,1.88,46
1319,803,94,201,97,1.88,46
1320,803,94,201,97,1.88,46
1321,803,94,201,97,1.88,46
1376,803,91,200,98,1.88,48
1377,803,91,200,98,1.88,48
1378,803,91,200,98,1.88,48
1379,803,91,200,98,1.88,48
1380,803,96,201,96,1.88,48
1381,803,96,201,96,1.88,48
1382,803,96,201,96,1.88,48
1463,803,94,201,97,1.88,48
1464,803,94,201,97,1.88,48
1465,803,94,201,97,1.88,48
709,804,94,201,97,1.88,44
710,804,94,201,97,1.88,44
711,804,94,201,97,1.88,44
712,804,94,201,97,1.88,44
856,804,98,202,95,1.88,49
857,804,98,202,95,1.88,49
858,804,98,202,95,1.88,49
859,804,96,201,96,1.88,49
860,804,96,201,96,1.88,49
861,804,96,201,96,1.88,49
862,804,96,201,96,1.88,49
863,804,96,201,96,1.88,49
864,804,96,201,96,1.88,49
865,804,96,201,96,1.88,49
866,804,94,201,97,1.88,49
867,804,94,201,97,1.88,49
868,804,94,201,97,1.88,49
869,804,91,200,98,1.88,49
870,804,91,200,98,1.88,49
871,804,91,200,98,1.88,49
888,804,91,200,98,1.88,45
889,804,91,200,98,1.88,45
890,804,91,200,98,1.88,45
891,804,94,201,97,1.88,45
892,804,94,201,97,1.88,45
893,804,94,201,97,1.88,45
894,804,96,201,96,1.88,45
895,804,96,201,96,1.88,45
896,804,96,201,96,1.88,45
897,804,96,201,96,1.88,45
961,804,96,201,96,1.88,45
962,804,96,201,96,1.88,45
963,804,96,201,96,1.88,45
964,804,96,201,96,1.88,45
1044,804,94,201,97,1.88,47
1045,804,94,201,97,1.88,47
1046,804,94,201,97,1.88,47
1047,804,94,201,97,1.88,47
1048,804,98,202,95,1.88,47
1049,804,98,202,95,1.88,47
1050,804,98,202,95,1.88,47
1073,804,98,202,95,1.88,47
1074,804,98,202,95,1.88,47
1075,804,98,202,95,1.88,47
1076,804,91,200,98,1.88,47
1077,804,91,200,98,1.88,47
1078,804,91,200,98,1.88,47
1079,804,91,200,98,1.88,47
1316,804,98,202,95,1.88,46
1317,804,98,202,95,1.88,46
1318,804,98,202,95,1.88,46
1319,804,94,201,97,1.88,46
1320,804,94,201,97,1.88,46
1321,804,94,201,97,1.88,46
1376,804,91,200,98,1.88,48
1377,804,91,200,98,1.88,48
1378,804,91,200,98,1.88,48
1379,804,91,200,98,1.88,48
1380,804,96,201,96,1.88,48
1381,804,96,201,96,1.88,48
1382,804,96,201,96,1.88,48
1463,804,94,201,97,1.88,48
1464,804,94,201,97,1.88,48
1465,804,94,201,97,1.88,48
709,805,94,201,97,1.88,44
710,805,94,201,97,1.88,44
711,805,94,201,97,1.88,44
712,805,94,201,97,1.88,44
856,805,98,202,95,1.88,49
857,805,98,202,95,1.88,49
858,805,98,202,95,1.88,49
859,805,96,201,96,1.88,49
860,805,96,201,96,1.88,49
861,805,96,201,96,1.88,49
862,805,96,201,96,1.88,49
863,805,96,201,96,1.88,49
864,805,96,201,96,1.88,49
865,805,96,201,96,1.88,49
866,805,94,201,97,1.88,49
867,805,94,201,97,1.88,49
868,805,94,201,97,1.88,49
869,805,91,200,98,1.88,49
870,805,91,200,98,1.88,49
871,805,91,200,98,1.88,49
888,805,91,200,98,1.88,45
889,805,91,200,98,1.88,45
890,805,91,200,98,1.88,45
891,805,94,201,97,1.88,45
892,805,94,201,97,1.88,45
893,805,94,201,97,1.88,45
894,805,96,201,96,1.88,45
895,805,96,201,96,1.88,45
896,805,96,201,96,1.88,45
897,805,96,201,96,1.88,45
961,805,96,201,96,1.88,45
962,805,96,201,96,1.88,45
963,805,96,201,96,1.88,45
964,805,96,201,96,1.88,45
1044,805,94,201,97,1.88,47
1045,805,94,201,97,1.88,47
1046,805,94,201,97,1.88,47
1047,805,94,201,97,1.88,47
1048,805,98,202,95,1.88,47
1049,805,98,202,95,1.88,47
1050,805,98,202,95,1.88,47
1073,805,98,202,95,1.88,47
1074,805,98,202,95,1.88,47
1075,805,98,202,95,1.88,47
1076,805,91,200,98,1.88,47
1077,805,91,200,98,1.88,47
1078,805,91,200,98,1.88,47
1079,805,91,200,98,1.88,47
1316,805,98,202,95,1.88,46
1317,805,98,202,95,1.88,46
1318,805,98,202,95,1.88,46
1319,805,94,201,97,1.88,46
1320,805,94,201,97,1.88,46
1321,805,94,201,97,1.88,46
1376,805,91,200,98,1.88,48
1377,805,91,200,98,1.88,48
1378,805,91,200,98,1.88,48
1379,805,91,200,98,1.88,48
1380,805,96,201,96,1.88,48
1381,805,96,201,96,1.88,48
1382,805,96,201,96,1.88,48
1463,805,94,201,97,1.88,48
1464,805,94,201,97,1.88,48
1465,805,94,201,97,1.88,48
709,806,94,201,97,1.88,44
710,806,94,201,97,1.88,44
711,806,94,201,97,1.88,44
712,806,94,201,97,1.88,44
856,806,98,202,95,1.88,49
857,806,98,202,95,1.88,49
858,806,98,202,95,1.88,49
859,806,96,201,96,1.88,49
860,806,96,201,96,1.88,49
861,806,96,201,96,1.88,49
862,806,96,201,96,1.88,49
863,806,96,201,96,1.88,49
864,806,96,201,96,1.88,49
865,806,96,201,96,1.88,49
866,806,94,201,97,1.88,49
867,806,94,201,97,1.88,49
868,806,94,201,97,1.88,49
869,806,91,200,98,1.88,49
870,806,91,200,98,1.88,49
871,806,91,200,98,1.88,49
888,806,91,200,98,1.88,45
889,806,91,200,98,1.88,45
890,806,91,200,98,1.88,45
891,806,94,201,97,1.88,45
892,806,94,201,97,1.88,45
893,806,94,201,97,1.88,45
894,806,96,201,96,1.88,45
895,806,96,201,96,1.88,45
896,806,96,201,96,1.88,45
897,806,96,201,96,1.88,45
961,806,96,201,96,1.88,45
962,806,96,201,96,1.88,45
963,806,96,201,96,1.88,45
964,806,96,201,96,1.88,45
1044,806,94,201,97,1.88,47
1045,806,94,201,97,1.88,47
1046,806,94,201,97,1.88,47
1047,806,94,201,97,1.88,47
1048,806,98,202,95,1.88,47
1049,806,98,202,95,1.88,47
1050,806,98,202,95,1.88,47
1073,806,98,202,95,1.88,47
1074,806,98,202,95,1.88,47
1075,806,98,202,95,1.88,47
1076,806,91,200,98,1.88,47
1077,806,91,200,98,1.88,47
1078,806,91,200,98,1.88,47
1079,806,91,200,98,1.88,47
1316,806,98,202,95,1.88,46
1317,806,98,202,95,1.88,46
1318,806,98,202,95,1.88,46
1319,806,94,201,97,1.88,46
1320,806,94,201,97,1.88,46
1321,806,94,201,97,1.88,46
1376,806,91,200,98,1.88,48
1377,806,91,200,98,1.88,48
1378,806,91,200,98,1.88,48
1379,806,91,200,98,1.88,48
1380,806,96,201,96,1.88,48
1381,806,96,201,96,1.88,48
1382,806,96,201,96,1.88,48
1463,806,94,201,97,1.88,48
1464,806,94,201,97,1.88,48
1465,806,94,201,97,1.88,48
713,807,98,202,95,1.88,44
714,807,98,202,95,1.88,44
715,807,98,202,95,1.88,44
863,807,98,202,95,1.88,49
864,807,98,202,95,1.88,49
865,807,98,202,95,1.88,49
866,807,96,201,96,1.88,49
867,807,96,201,96,1.88,49
868,807,96,201,96,1.88,49
869,807,94,201,97,1.88,49
870,807,94,201,97,1.88,49
871,807,94,201,97,1.88,49
872,807,91,200,98,1.88,49
873,807,91,200,98,1.88,49
874,807,91,200,98,1.88,49
891,807,91,200,98,1.88,45
892,807,91,200,98,1.88,45
893,807,91,200,98,1.88,45
894,807,94,201,97,1.88,45
895,807,94,201,97,1.88,45
896,807,94,201,97,1.88,45
897,807,94,201,97,1.88,45
898,807,98,202,95,1.88,45
899,807,98,202,95,1.88,45
900,807,98,202,95,1.88,45
961,807,98,202,95,1.88,45
962,807,98,202,95,1.88,45
963,807,98,202,95,1.88,45
964,807,98,202,95,1.88,45
965,807,91,200,98,1.88,45
966,807,91,200,98,1.88,45
967,807,91,200,98,1.88,45
1044,807,94,201,97,1.88,47
1045,807,94,201,97,1.88,47
1046,807,94,201,97,1.88,47
1047,807,94,201,97,1.88,47
1048,807,98,202,95,1.88,47
1049,807,98,202,95,1.88,47
1050,807,98,202,95,1.88,47
1076,807,96,201,96,1.88,47
1077,807,96,201,96,1.88,47
1078,807,96,201,96,1.88,47
1079,807,96,201,96,1.88,47
1245,807,96,201,96,1.88,46
1246,807,96,201,96,1.88,46
1247,807,96,201,96,1.88,46
1248,807,96,201,96,1.88,46
1316,807,98,202,95,1.88,46
1317,807,98,202,95,1.88,46
1318,807,98,202,95,1.88,46
1319,807,91,200,98,1.88,46
1320,807,91,200,98,1.88,46
1321,807,91,200,98,1.88,46
1370,807,91,200,98,1.88,48
1371,807,91,200,98,1.88,48
1372,807,91,200,98,1.88,48
1373,807,98,202,95,1.88,48
1374,807,98,202,95,1.88,48
1375,807,98,202,95,1.88,48
1463,807,94,201,97,1.88,48
1464,807,94,201,97,1.88,48
1465,807,94,201,97,1.88,48
713,808,98,202,95,1.88,44
714,808,98,202,95,1.88,44
715,808,98,202,95,1.88,44
863,808,98,202,95,1.88,49
864,808,98,202,95,1.88,49
865,808,98,202,95,1.88,49
866,808,96,201,96,1.88,49
867,808,96,201,96,1.88,49
868,808,96,201,96,1.88,49
869,808,94,201,97,1.88,49
870,808,94,201,97,1.88,49
871,808,94,201,97,1.88,49
872,808,91,200,98,1.88,49
873,808,91,200,98,1.88,49
874,808,91,200,98,1.88,49
891,808,91,200,98,1.88,45
892,808,91,200,98,1.88,45
893,808,91,200,98,1.88,45
894,808,94,201,97,1.88,45
895,808,94,201,97,1.88,45
896,808,94,201,97,1.88,45
897,808,94,201,97,1.88,45
898,808,98,202,95,1.88,45
899,808,98,202,95,1.88,45
900,808,98,202,95,1.88,45
961,808,98,202,95,1.88,45
962,808,98,202,95,1.88,45
963,808,98,202,95,1.88,45
964,808,98,202,95,1.88,45
965,808,91,200,98,1.88,45
966,808,91,200,98,1.88,45
967,808,91,200,98,1.88,45
1044,808,94,201,97,1.88,47
1045,808,94,201,97,1.88,47
1046,808,94,201,97,1.88,47
1047,808,94,201,97,1.88,47
1048,808,98,202,95,1.88,47
1049,808,98,202,95,1.88,47
1050,808,98,202,95,1.88,47
1076,808,96,201,96,1.88,47
1077,808,96,201,96,1.88,47
1078,808,96,201,96,1.88,47
1079,808,96,201,96,1.88,47
1245,808,96,201,96,1.88,46
1246,808,96,201,96,1.88,46
1247,808,96,201,96,1.88,46
1248,808,96,201,96,1.88,46
1316,808,98,202,95,1.88,46
1317,808,98,202,95,1.88,46
1318,808,98,202,95,1.88,46
1319,808,91,200,98,1.88,46
1320,808,91,200,98,1.88,46
1321,808,91,200,98,1.88,46
1370,808,91,200,98,1.88,48
1371,808,91,200,98,1.88,48
1372,808,91,200,98,1.88,48
1373,808,98,202,95,1.88,48
1374,808,98,202,95,1.88,48
1375,808,98,202,95,1.88,48
1463,808,94,201,97,1.88,48
1464,808,94,201,97,1.88,48
1465,808,94,201,97,1.88,48
713,809,98,202,95,1.88,44
714,809,98,202,95,1.88,44
715,809,98,202,95,1.88,44
863,809,98,202,95,1.88,49
864,809,98,202,95,1.88,49
865,809,98,202,95,1.88,49
866,809,96,201,96,1.88,49
867,809,96,201,96,1.88,49
868,809,96,201,96,1.88,49
869,809,94,201,97,1.88,49
870,809,94,201,97,1.88,49
871,809,94,201,97,1.88,49
872,809,91,200,98,1.88,49
873,809,91,200,98,1.88,49
874,809,91,200,98,1.88,49
891,809,91,200,98,1.88,45
892,809,91,200,98,1.88,45
893,809,91,200,98,1.88,45
894,809,94,201,97,1.88,45
895,809,94,201,97,1.88,45
896,809,94,201,97,1.88,45
897,809,94,201,97,1.88,45
898,809,98,202,95,1.88,45
899,809,98,202,95,1.88,45
900,809,98,202,95,1.88,45
961,809,98,202,95,1.88,45
962,809,98,202,95,1.88,45
963,809,98,202,95,1.88,45
964,809,98,202,95,1.88,45
965,809,91,200,98,1.88,45
966,809,91,200,98,1.88,45
967,809,91,200,98,1.88,45
1044,809,94,201,97,1.88,47
1045,809,94,201,97,1.88,47
1046,809,94,201,97,1.88,47
1047,809,94,201,97,1.88,47
1048,809,98,202,95,1.88,47
1049,809,98,202,95,1.88,47
1050,809,98,202,95,1.88,47
1076,809,96,201,96,1.88,47
1077,809,96,201,96,1.88,47
1078,809,96,201,96,1.88,47
1079,809,96,201,96,1.88,47
1245,809,96,201,96,1.88,46
1246,809,96,201,96,1.88,46
1247,809,96,201,96,1.88,46
1248,809,96,201,96,1.88,46
1316,809,98,202,95,1.88,46
1317,809,98,202,95,1.88,46
1318,809,98,202,95,1.88,46
1319,809,91,200,98,1.88,46
1320,809,91,200,98,1.88,46
1321,809,91,200,98,1.88,46
1370,809,91,200,98,1.88,48
1371,809,91,200,98,1.88,48
1372,809,91,200,98,1.88,48
1373,809,98,202,95,1.88,48
1374,809,98,202,95,1.88,48
1375,809,98,202,95,1.88,48
1463,809,94,201,97,1.88,48
1464,809,94,201,97,1.88,48
1465,809,94,201,97,1.88,48
713,810,91,200,98,1.88,44
714,810,91,200,98,1.88,44
715,810,91,200,98,1.88,44
866,810,98,202,95,1.88,49
867,810,98,202,95,1.88,49
868,810,98,202,95,1.88,49
869,810,94,201,97,1.88,49
870,810,94,201,97,1.88,49
871,810,94,201,97,1.88,49
872,810,91,200,98,1.88,49
873,810,91,200,98,1.88,49
874,810,91,200,98,1.88,49
894,810,91,200,98,1.88,45
895,810,91,200,98,1.88,45
896,810,91,200,98,1.88,45
897,810,91,200,98,1.88,45
898,810,96,201,96,1.88,45
899,810,96,201,96,1.88,45
900,810,96,201,96,1.88,45
901,810,98,202,95,1.88,45
902,810,98,202,95,1.88,45
903,810,98,202,95,1.88,45
965,810,94,201,97,1.88,45
966,810,94,201,97,1.88,45
967,810,94,201,97,1.88,45
1044,810,91,200,98,1.88,47
1045,810,91,200,98,1.88,47
1046,810,91,200,98,1.88,47
1047,810,91,200,98,1.88,47
1048,810,98,202,95,1.88,47
1049,810,98,202,95,1.88,47
1050,810,98,202,95,1.88,47
1076,810,96,201,96,1.88,47
1077,810,96,201,96,1.88,47
1078,810,96,201,96,1.88,47
1079,810,96,201,96,1.88,47
1080,810,91,200,98,1.88,47
1081,810,91,200,98,1.88,47
1082,810,91,200,98,1.88,47
1242,810,91,200,98,1.88,46
1243,810,91,200,98,1.88,46
1244,810,91,200,98,1.88,46
1316,810,96,201,96,1.88,46
1317,810,96,201,96,1.88,46
1318,810,96,201,96,1.88,46
1367,810,96,201,96,1.88,48
1368,810,96,201,96,1.88,48
1369,810,96,201,96,1.88,48
1463,810,91,200,98,1.88,48
1464,810,91,200,98,1.88,48
1465,810,91,200,98,1.88,48
713,811,91,200,98,1.88,44
714,811,91,200,98,1.88,44
715,811,91,200,98,1.88,44
866,811,98,202,95,1.88,49
867,811,98,202,95,1.88,49
868,811,98,202,95,1.88,49
869,811,94,201,97,1.88,49
870,811,94,201,97,1.88,49
871,811,94,201,97,1.88,49
872,811,91,200,98,1.88,49
873,811,91,200,98,1.88,49
874,811,91,200,98,1.88,49
894,811,91,200,98,1.88,45
895,811,91,200,98,1.88,45
896,811,91,200,98,1.88,45
897,811,91,200,98,1.88,45
898,811,96,201,96,1.88,45
899,811,96,201,96,1.88,45
900,811,96,201,96,1.88,45
901,811,98,202,95,1.88,45
902,811,98,202,95,1.88,45
903,811,98,202,95,1.88,45
965,811,94,201,97,1.88,45
966,811,94,201,97,1.88,45
967,811,94,201,97,1.88,45
1044,811,91,200,98,1.88,47
1045,811,91,200,98,1.88,47
1046,811,91,200,98,1.88,47
1047,811,91,200,98,1.88,47
1048,811,98,202,95,1.88,47
1049,811,98,202,95,1.88,47
1050,811,98,202,95,1.88,47
1076,811,96,201,96,1.88,47
1077,811,96,201,96,1.88,47
1078,811,96,201,96,1.88,47
1079,811,96,201,96,1.88,47
1080,811,91,200,98,1.88,47
1081,811,91,200,98,1.88,47
1082,811,91,200,98,1.88,47
1242,811,91,200,98,1.88,46
1243,811,91,200,98,1.88,46
1244,811,91,200,98,1.88,46
1316,811,96,201,96,1.88,46
1317,811,96,201,96,1.88,46
1318,811,96,201,96,1.88,46
1367,811,96,201,96,1.88,48
1368,811,96,201,96,1.88,48
1369,811,96,201,96,1.88,48
1463,811,91,200,98,1.88,48
1464,811,91,200,98,1.88,48
1465,811,91,200,98,1.88,48
713,812,91,200,98,1.88,44
714,812,91,200,98,1.88,44
715,812,91,200,98,1.88,44
866,812,98,202,95,1.88,49
867,812,98,202,95,1.88,49
868,812,98,202,95,1.88,49
869,812,94,201,97,1.88,49
870,812,94,201,97,1.88,49
871,812,94,201,97,1.88,49
872,812,91,200,98,1.88,49
873,812,91,200,98,1.88,49
874,812,91,200,98,1.88,49
894,812,91,200,98,1.88,45
895,812,91,200,98,1.88,45
896,812,91,200,98,1.88,45
897,812,91,200,98,1.88,45
898,812,96,201,96,1.88,45
899,812,96,201,96,1.88,45
900,812,96,201,96,1.88,45
901,812,98,202,95,1.88,45
902,812,98,202,95,1.88,45
903,812,98,202,95,1.88,45
965,812,94,201,97,1.88,45
966,812,94,201,97,1.88,45
967,812,94,201,97,1.88,45
1044,812,91,200,98,1.88,47
1045,812,91,200,98,1.88,47
1046,812,91,200,98,1.88,47
1047,812,91,200,98,1.88,47
1048,812,98,202,95,1.88,47
1049,812,98,202,95,1.88,47
1050,812,98,202,95,1.88,47
1076,812,96,201,96,1.88,47
1077,812,96,201,96,1.88,47
1078,812,96,201,96,1.88,47
1079,812,96,201,96,1.88,47
1080,812,91,200,98,1.88,47
1081,812,91,200,98,1.88,47
1082,812,91,200,98,1.88,47
1242,812,91,200,98,1.88,46
1243,812,91,200,98,1.88,46
1244,812,91,200,98,1.88,46
1316,812,96,201,96,1.88,46
1317,812,96,201,96,1.88,46
1318,812,96,201,96,1.88,46
1367,812,96,201,96,1.88,48
1368,812,96,201,96,1.88,48
1369,812,96,201,96,1.88,48
1463,812,91,200,98,1.88,48
1464,812,91,200,98,1.88,48
1465,812,91,200,98,1.88,48
716,813,98,202,95,1.88,44
717,813,98,202,95,1.88,44
